service_id,date,exception_type
C86102ASZWA-0011,20241116,1
C86102ASZWA-0011,20241123,1
C86102ASZWA-0011,20241130,1
C86103AVVWA-0011,20241027,1
C86103AVVWA-0011,20241101,1
C86103AVVWA-0011,20241103,1
C86103AVVWA-0011,20241110,1
C86103AVVWA-0011,20241117,1
C86103AVVWA-0011,20241124,1
C86103AVVWA-0011,20241201,1
C86104ASZWA-0041,20241109,1
C86104ASZWA-0041,20241116,1
C86104ASZWA-0041,20241123,1
C86104ASZWA-0041,20241130,1
C86105AVVWA-0041,20241110,1
C86105AVVWA-0041,20241117,1
C86105AVVWA-0041,20241124,1
C86105AVVWA-0041,20241201,1
C86108ASZPD-0021,20241026,1
C86108ASZPD-0021,20241102,1
C86108ASZPD-0021,20241109,1
C86108ASZPD-0021,20241116,1
C86108ASZPD-0021,20241123,1
C86108ASZPD-0021,20241130,1
C86109AVVPD-0021,20241027,1
C86109AVVPD-0021,20241103,1
C86109AVVPD-0021,20241110,1
C86109AVVPD-0021,20241117,1
C86109AVVPD-0021,20241124,1
C86109AVVPD-0021,20241201,1
C86111AVVKVA-011,20241013,1
C86111AVVKVA-011,20241020,1
C86111AVVKVA-011,20241023,1
C86111AVVKVA-011,20241027,1
C86111AVVKVA-011,20241101,1
C86111AVVKVA-011,20241103,1
C86111AVVKVA-011,20241110,1
C86111AVVKVA-011,20241117,1
C86111AVVKVA-011,20241124,1
C86111AVVKVA-011,20241201,1
C86116AHCKMK-091,20241014,1
C86116AHCKMK-091,20241015,1
C86116AHCKMK-091,20241016,1
C86116AHCKMK-091,20241017,1
C86116AHCKMK-091,20241021,1
C86116AHCKMK-091,20241022,1
C86116AHCKMK-091,20241024,1
C86116AHCKMK-091,20241104,1
C86116AHCKMK-091,20241105,1
C86116AHCKMK-091,20241106,1
C86116AHCKMK-091,20241107,1
C86116AHCKMK-091,20241111,1
C86116AHCKMK-091,20241112,1
C86116AHCKMK-091,20241113,1
C86116AHCKMK-091,20241114,1
C86116AHCKMK-091,20241118,1
C86116AHCKMK-091,20241119,1
C86116AHCKMK-091,20241120,1
C86116AHCKMK-091,20241121,1
C86116AHCKMK-091,20241125,1
C86116AHCKMK-091,20241126,1
C86116AHCKMK-091,20241127,1
C86116AHCKMK-091,20241128,1
C86121APPKMK-091,20241011,1
C86121APPKMK-091,20241018,1
C86121APPKMK-091,20241025,1
C86121APPKMK-091,20241108,1
C86121APPKMK-091,20241115,1
C86121APPKMK-091,20241122,1
C86121APPKMK-091,20241129,1
C86123RA5HCKMK-011,20241119,1
C86130AHCMAA-021,20241015,1
C86130AHCMAA-021,20241016,1
C86130AHCMAA-021,20241017,1
C86130AHCMAA-021,20241021,1
C86130AHCMAA-021,20241022,1
C86130AHCMAA-021,20241024,1
C86130AHCMAA-021,20241104,1
C86130AHCMAA-021,20241105,1
C86130AHCMAA-021,20241106,1
C86130AHCMAA-021,20241107,1
C86130AHCMAA-021,20241111,1
C86130AHCMAA-021,20241112,1
C86130AHCMAA-021,20241113,1
C86130AHCMAA-021,20241114,1
C86130AHCMAA-021,20241118,1
C86130AHCMAA-021,20241119,1
C86130AHCMAA-021,20241120,1
C86130AHCMAA-021,20241121,1
C86130AHCMAA-021,20241125,1
C86130AHCMAA-021,20241126,1
C86130AHCMAA-021,20241127,1
C86130AHCMAA-021,20241128,1
C86132AVVKVA-061,20241013,1
C86132AVVKVA-061,20241020,1
C86132AVVKVA-061,20241027,1
C86132AVVKVA-061,20241103,1
C86132AVVKVA-061,20241110,1
C86132AVVKVA-061,20241117,1
C86132AVVKVA-061,20241124,1
C86132AVVKVA-061,20241201,1
C86137AVVSZB-031,20241013,1
C86137AVVSZB-031,20241020,1
C86137AVVSZB-031,20241023,1
C86137AVVSZB-031,20241027,1
C86137AVVSZB-031,20241101,1
C86137AVVSZB-031,20241103,1
C86137AVVSZB-031,20241110,1
C86137AVVSZB-031,20241117,1
C86137AVVSZB-031,20241124,1
C86137AVVSZB-031,20241201,1
C86143ÜNVVMAA-011,20241023,1
C86143ÜNVVMAA-011,20241101,1
C86146AVVSZB-021,20241013,1
C86146AVVSZB-021,20241020,1
C86146AVVSZB-021,20241023,1
C86146AVVSZB-021,20241027,1
C86146AVVSZB-021,20241101,1
C86146AVVSZB-021,20241103,1
C86146AVVSZB-021,20241110,1
C86146AVVSZB-021,20241117,1
C86146AVVSZB-021,20241124,1
C86146AVVSZB-021,20241201,1
C86147APPSzN-121,20241011,1
C86147APPSzN-121,20241018,1
C86147APPSzN-121,20241025,1
C86147APPSzN-121,20241108,1
C86147APPSzN-121,20241115,1
C86147APPSzN-121,20241122,1
C86147APPSzN-121,20241129,1
C86156AHCSZB-021,20241015,1
C86156AHCSZB-021,20241016,1
C86156AHCSZB-021,20241017,1
C86156AHCSZB-021,20241022,1
C86156AHCSZB-021,20241104,1
C86156AHCSZB-021,20241105,1
C86156AHCSZB-021,20241106,1
C86156AHCSZB-021,20241107,1
C86156AHCSZB-021,20241111,1
C86156AHCSZB-021,20241112,1
C86156AHCSZB-021,20241113,1
C86156AHCSZB-021,20241114,1
C86156AHCSZB-021,20241118,1
C86156AHCSZB-021,20241119,1
C86156AHCSZB-021,20241120,1
C86156AHCSZB-021,20241121,1
C86156AHCSZB-021,20241125,1
C86156AHCSZB-021,20241126,1
C86156AHCSZB-021,20241127,1
C86156AHCSZB-021,20241128,1
C86161ASZMAA-021,20241012,1
C86161ASZMAA-021,20241019,1
C86161ASZMAA-021,20241026,1
C86161ASZMAA-021,20241102,1
C86161ASZMAA-021,20241109,1
C86161ASZMAA-021,20241116,1
C86161ASZMAA-021,20241123,1
C86161ASZMAA-021,20241130,1
C86167AHHSzN-151,20241014,1
C86167AHHSzN-151,20241021,1
C86167AHHSzN-151,20241104,1
C86167AHHSzN-151,20241111,1
C86167AHHSzN-151,20241118,1
C86167AHHSzN-151,20241125,1
C86168AKCSzN-151,20241015,1
C86168AKCSzN-151,20241016,1
C86168AKCSzN-151,20241017,1
C86168AKCSzN-151,20241022,1
C86168AKCSzN-151,20241024,1
C86168AKCSzN-151,20241105,1
C86168AKCSzN-151,20241106,1
C86168AKCSzN-151,20241107,1
C86168AKCSzN-151,20241112,1
C86168AKCSzN-151,20241113,1
C86168AKCSzN-151,20241114,1
C86168AKCSzN-151,20241119,1
C86168AKCSzN-151,20241120,1
C86168AKCSzN-151,20241121,1
C86168AKCSzN-151,20241126,1
C86168AKCSzN-151,20241127,1
C86168AKCSzN-151,20241128,1
C86169APPSzN-151,20241018,1
C86169APPSzN-151,20241025,1
C86169APPSzN-151,20241108,1
C86169APPSzN-151,20241115,1
C86169APPSzN-151,20241122,1
C86169APPSzN-151,20241129,1
C86170ASZSzN-151,20241012,1
C86170ASZSzN-151,20241019,1
C86170ASZSzN-151,20241026,1
C86170ASZSzN-151,20241102,1
C86170ASZSzN-151,20241109,1
C86170ASZSzN-151,20241116,1
C86170ASZSzN-151,20241123,1
C86170ASZSzN-151,20241130,1
C86171AVVSzN-151,20241013,1
C86171AVVSzN-151,20241020,1
C86171AVVSzN-151,20241023,1
C86171AVVSzN-151,20241027,1
C86171AVVSzN-151,20241101,1
C86171AVVSzN-151,20241103,1
C86171AVVSzN-151,20241110,1
C86171AVVSzN-151,20241117,1
C86171AVVSzN-151,20241124,1
C86171AVVSzN-151,20241201,1
C86172AVVpgy-011,20241013,1
C86172AVVpgy-011,20241020,1
C86172AVVpgy-011,20241023,1
C86172AVVpgy-011,20241027,1
C86172AVVpgy-011,20241101,1
C86172AVVpgy-011,20241103,1
C86172AVVpgy-011,20241117,1
C86172AVVpgy-011,20241124,1
C86172AVVpgy-011,20241201,1
C86184RAAHCpgy-041,20241014,1
C86184RAAHCpgy-041,20241015,1
C86184RAAHCpgy-041,20241016,1
C86184RAAHCpgy-041,20241017,1
C86192AVVNR-0011,20241013,1
C86192AVVNR-0011,20241020,1
C86192AVVNR-0011,20241023,1
C86192AVVNR-0011,20241027,1
C86192AVVNR-0011,20241101,1
C86192AVVNR-0011,20241103,1
C86192AVVNR-0011,20241117,1
C86192AVVNR-0011,20241124,1
C86192AVVNR-0011,20241201,1
C86199ÜNVVYM-0051,20241023,1
C86199ÜNVVYM-0051,20241101,1
C86209ASZSzN-121,20241012,1
C86209ASZSzN-121,20241019,1
C86209ASZSzN-121,20241026,1
C86209ASZSzN-121,20241102,1
C86209ASZSzN-121,20241109,1
C86209ASZSzN-121,20241116,1
C86209ASZSzN-121,20241123,1
C86209ASZSzN-121,20241130,1
C86217AVVSzN-121,20241013,1
C86217AVVSzN-121,20241020,1
C86217AVVSzN-121,20241023,1
C86217AVVSzN-121,20241027,1
C86217AVVSzN-121,20241101,1
C86217AVVSzN-121,20241103,1
C86217AVVSzN-121,20241110,1
C86217AVVSzN-121,20241117,1
C86217AVVSzN-121,20241124,1
C86217AVVSzN-121,20241201,1
C86223AVVSzN-111,20241013,1
C86223AVVSzN-111,20241020,1
C86223AVVSzN-111,20241027,1
C86223AVVSzN-111,20241103,1
C86223AVVSzN-111,20241110,1
C86223AVVSzN-111,20241117,1
C86223AVVSzN-111,20241124,1
C86223AVVSzN-111,20241201,1
C86224ÜNVVSzN-011,20241023,1
C86224ÜNVVSzN-011,20241101,1
C86225K1HPSzN-111,20241028,1
C86225K1HPSzN-111,20241029,1
C86225K1HPSzN-111,20241030,1
C86225K1HPSzN-111,20241031,1
C86248TO2SZNR-0011,20241012,1
C86290AHCYM-0021,20241014,1
C86290AHCYM-0021,20241015,1
C86290AHCYM-0021,20241016,1
C86290AHCYM-0021,20241017,1
C86290AHCYM-0021,20241021,1
C86290AHCYM-0021,20241022,1
C86290AHCYM-0021,20241024,1
C86290AHCYM-0021,20241104,1
C86290AHCYM-0021,20241105,1
C86290AHCYM-0021,20241106,1
C86290AHCYM-0021,20241107,1
C86290AHCYM-0021,20241111,1
C86290AHCYM-0021,20241112,1
C86290AHCYM-0021,20241113,1
C86290AHCYM-0021,20241114,1
C86290AHCYM-0021,20241118,1
C86290AHCYM-0021,20241119,1
C86290AHCYM-0021,20241120,1
C86290AHCYM-0021,20241121,1
C86290AHCYM-0021,20241125,1
C86290AHCYM-0021,20241126,1
C86290AHCYM-0021,20241127,1
C86290AHCYM-0021,20241128,1
C86291APPYM-0021,20241011,1
C86291APPYM-0021,20241018,1
C86291APPYM-0021,20241025,1
C86291APPYM-0021,20241108,1
C86291APPYM-0021,20241115,1
C86291APPYM-0021,20241122,1
C86291APPYM-0021,20241129,1
C86299ASZNR-0011,20241012,1
C86299ASZNR-0011,20241019,1
C86299ASZNR-0011,20241026,1
C86299ASZNR-0011,20241102,1
C86299ASZNR-0011,20241109,1
C86299ASZNR-0011,20241116,1
C86299ASZNR-0011,20241123,1
C86299ASZNR-0011,20241130,1
C86302TOSZCsZ-071,20241012,1
C86302TOSZCsZ-071,20241019,1
C86302TOSZCsZ-071,20241022,1
C86302TOSZCsZ-071,20241026,1
C86302TOSZCsZ-071,20241031,1
C86302TOVVCsZ-071,20241013,1
C86302TOVVCsZ-071,20241020,1
C86302TOVVCsZ-071,20241023,1
C86302TOVVCsZ-071,20241027,1
C86302TOVVCsZ-071,20241101,1
C86324AHCPD-0011,20241014,1
C86324AHCPD-0011,20241015,1
C86324AHCPD-0011,20241016,1
C86324AHCPD-0011,20241017,1
C86324AHCPD-0011,20241021,1
C86324AHCPD-0011,20241022,1
C86324AHCPD-0011,20241024,1
C86324AHCPD-0011,20241104,1
C86324AHCPD-0011,20241105,1
C86324AHCPD-0011,20241106,1
C86324AHCPD-0011,20241107,1
C86324AHCPD-0011,20241111,1
C86324AHCPD-0011,20241112,1
C86324AHCPD-0011,20241113,1
C86324AHCPD-0011,20241114,1
C86324AHCPD-0011,20241118,1
C86324AHCPD-0011,20241119,1
C86324AHCPD-0011,20241120,1
C86324AHCPD-0011,20241121,1
C86324AHCPD-0011,20241125,1
C86324AHCPD-0011,20241126,1
C86324AHCPD-0011,20241127,1
C86324AHCPD-0011,20241128,1
C86325APPPD-0011,20241011,1
C86325APPPD-0011,20241018,1
C86325APPPD-0011,20241025,1
C86325APPPD-0011,20241108,1
C86325APPPD-0011,20241115,1
C86325APPPD-0011,20241122,1
C86325APPPD-0011,20241129,1
C86331AHCMAA-031,20241014,1
C86331AHCMAA-031,20241015,1
C86331AHCMAA-031,20241016,1
C86331AHCMAA-031,20241017,1
C86331AHCMAA-031,20241021,1
C86331AHCMAA-031,20241022,1
C86331AHCMAA-031,20241024,1
C86331AHCMAA-031,20241104,1
C86331AHCMAA-031,20241105,1
C86331AHCMAA-031,20241106,1
C86331AHCMAA-031,20241107,1
C86331AHCMAA-031,20241111,1
C86331AHCMAA-031,20241112,1
C86331AHCMAA-031,20241113,1
C86331AHCMAA-031,20241114,1
C86331AHCMAA-031,20241118,1
C86331AHCMAA-031,20241119,1
C86331AHCMAA-031,20241120,1
C86331AHCMAA-031,20241121,1
C86331AHCMAA-031,20241125,1
C86331AHCMAA-031,20241126,1
C86331AHCMAA-031,20241127,1
C86331AHCMAA-031,20241128,1
C86332APPMAA-031,20241018,1
C86332APPMAA-031,20241025,1
C86332APPMAA-031,20241108,1
C86332APPMAA-031,20241115,1
C86332APPMAA-031,20241122,1
C86332APPMAA-031,20241129,1
C86333K1HCMAA-041,20241028,1
C86333K1HCMAA-041,20241029,1
C86333K1HCMAA-041,20241030,1
C86334K1PPMAA-041,20241031,1
C86340AHCYM-0081,20241014,1
C86340AHCYM-0081,20241015,1
C86340AHCYM-0081,20241016,1
C86340AHCYM-0081,20241017,1
C86340AHCYM-0081,20241021,1
C86340AHCYM-0081,20241022,1
C86340AHCYM-0081,20241024,1
C86340AHCYM-0081,20241104,1
C86340AHCYM-0081,20241105,1
C86340AHCYM-0081,20241106,1
C86340AHCYM-0081,20241107,1
C86340AHCYM-0081,20241111,1
C86340AHCYM-0081,20241112,1
C86340AHCYM-0081,20241113,1
C86340AHCYM-0081,20241114,1
C86340AHCYM-0081,20241118,1
C86340AHCYM-0081,20241119,1
C86340AHCYM-0081,20241120,1
C86340AHCYM-0081,20241121,1
C86340AHCYM-0081,20241125,1
C86340AHCYM-0081,20241126,1
C86340AHCYM-0081,20241127,1
C86340AHCYM-0081,20241128,1
C86341APPYM-0081,20241011,1
C86341APPYM-0081,20241018,1
C86341APPYM-0081,20241025,1
C86341APPYM-0081,20241108,1
C86341APPYM-0081,20241115,1
C86341APPYM-0081,20241122,1
C86341APPYM-0081,20241129,1
C86366APPKVA-051,20241011,1
C86366APPKVA-051,20241018,1
C86366APPKVA-051,20241025,1
C86366APPKVA-051,20241108,1
C86366APPKVA-051,20241115,1
C86366APPKVA-051,20241122,1
C86366APPKVA-051,20241129,1
C86367AHCKVA-051,20241014,1
C86367AHCKVA-051,20241015,1
C86367AHCKVA-051,20241016,1
C86367AHCKVA-051,20241017,1
C86367AHCKVA-051,20241021,1
C86367AHCKVA-051,20241022,1
C86367AHCKVA-051,20241024,1
C86367AHCKVA-051,20241104,1
C86367AHCKVA-051,20241105,1
C86367AHCKVA-051,20241106,1
C86367AHCKVA-051,20241107,1
C86367AHCKVA-051,20241111,1
C86367AHCKVA-051,20241112,1
C86367AHCKVA-051,20241113,1
C86367AHCKVA-051,20241114,1
C86367AHCKVA-051,20241118,1
C86367AHCKVA-051,20241119,1
C86367AHCKVA-051,20241120,1
C86367AHCKVA-051,20241121,1
C86367AHCKVA-051,20241125,1
C86367AHCKVA-051,20241126,1
C86367AHCKVA-051,20241127,1
C86367AHCKVA-051,20241128,1
C86413AHCKG-1011,20241014,1
C86413AHCKG-1011,20241015,1
C86413AHCKG-1011,20241016,1
C86413AHCKG-1011,20241017,1
C86413AHCKG-1011,20241021,1
C86413AHCKG-1011,20241022,1
C86413AHCKG-1011,20241024,1
C86413AHCKG-1011,20241104,1
C86413AHCKG-1011,20241105,1
C86413AHCKG-1011,20241106,1
C86413AHCKG-1011,20241107,1
C86413AHCKG-1011,20241111,1
C86413AHCKG-1011,20241112,1
C86413AHCKG-1011,20241113,1
C86413AHCKG-1011,20241114,1
C86413AHCKG-1011,20241118,1
C86413AHCKG-1011,20241119,1
C86413AHCKG-1011,20241120,1
C86413AHCKG-1011,20241121,1
C86413AHCKG-1011,20241125,1
C86413AHCKG-1011,20241126,1
C86413AHCKG-1011,20241127,1
C86413AHCKG-1011,20241128,1
C86414AHCYM-0021,20241014,1
C86414AHCYM-0021,20241015,1
C86414AHCYM-0021,20241016,1
C86414AHCYM-0021,20241017,1
C86414AHCYM-0021,20241021,1
C86414AHCYM-0021,20241022,1
C86414AHCYM-0021,20241024,1
C86414AHCYM-0021,20241104,1
C86414AHCYM-0021,20241105,1
C86414AHCYM-0021,20241106,1
C86414AHCYM-0021,20241107,1
C86414AHCYM-0021,20241111,1
C86414AHCYM-0021,20241112,1
C86414AHCYM-0021,20241113,1
C86414AHCYM-0021,20241114,1
C86414AHCYM-0021,20241118,1
C86414AHCYM-0021,20241119,1
C86414AHCYM-0021,20241120,1
C86414AHCYM-0021,20241121,1
C86414AHCYM-0021,20241125,1
C86414AHCYM-0021,20241126,1
C86414AHCYM-0021,20241127,1
C86414AHCYM-0021,20241128,1
C86415APPYM-0021,20241011,1
C86415APPYM-0021,20241018,1
C86415APPYM-0021,20241025,1
C86415APPYM-0021,20241108,1
C86415APPYM-0021,20241115,1
C86415APPYM-0021,20241122,1
C86415APPYM-0021,20241129,1
C86416ASVYM-0021,20241012,1
C86416ASVYM-0021,20241013,1
C86416ASVYM-0021,20241019,1
C86416ASVYM-0021,20241020,1
C86416ASVYM-0021,20241023,1
C86416ASVYM-0021,20241026,1
C86416ASVYM-0021,20241027,1
C86416ASVYM-0021,20241101,1
C86416ASVYM-0021,20241102,1
C86416ASVYM-0021,20241103,1
C86416ASVYM-0021,20241109,1
C86416ASVYM-0021,20241110,1
C86416ASVYM-0021,20241116,1
C86416ASVYM-0021,20241117,1
C86416ASVYM-0021,20241123,1
C86416ASVYM-0021,20241124,1
C86416ASVYM-0021,20241130,1
C86416ASVYM-0021,20241201,1
C86419AHCKG-1031,20241024,1
C86419AHCKG-1031,20241104,1
C86419AHCKG-1031,20241105,1
C86419AHCKG-1031,20241106,1
C86419AHCKG-1031,20241107,1
C86419AHCKG-1031,20241111,1
C86419AHCKG-1031,20241112,1
C86419AHCKG-1031,20241113,1
C86419AHCKG-1031,20241114,1
C86419AHCKG-1031,20241118,1
C86419AHCKG-1031,20241119,1
C86419AHCKG-1031,20241120,1
C86419AHCKG-1031,20241121,1
C86419AHCKG-1031,20241125,1
C86419AHCKG-1031,20241126,1
C86419AHCKG-1031,20241127,1
C86419AHCKG-1031,20241128,1
C86420APPKG-1031,20241011,1
C86420APPKG-1031,20241025,1
C86420APPKG-1031,20241108,1
C86420APPKG-1031,20241115,1
C86420APPKG-1031,20241122,1
C86420APPKG-1031,20241129,1
C86422AVVWA-0011,20241013,1
C86422AVVWA-0011,20241020,1
C86422AVVWA-0011,20241023,1
C86422AVVWA-0011,20241027,1
C86422AVVWA-0011,20241101,1
C86422AVVWA-0011,20241103,1
C86422AVVWA-0011,20241110,1
C86422AVVWA-0011,20241117,1
C86422AVVWA-0011,20241124,1
C86422AVVWA-0011,20241201,1
C86426AHPNR-0011,20241011,1
C86426AHPNR-0011,20241014,1
C86426AHPNR-0011,20241015,1
C86426AHPNR-0011,20241016,1
C86426AHPNR-0011,20241017,1
C86426AHPNR-0011,20241018,1
C86426AHPNR-0011,20241021,1
C86426AHPNR-0011,20241022,1
C86426AHPNR-0011,20241024,1
C86426AHPNR-0011,20241025,1
C86426AHPNR-0011,20241104,1
C86426AHPNR-0011,20241105,1
C86426AHPNR-0011,20241106,1
C86426AHPNR-0011,20241107,1
C86426AHPNR-0011,20241108,1
C86426AHPNR-0011,20241111,1
C86426AHPNR-0011,20241112,1
C86426AHPNR-0011,20241113,1
C86426AHPNR-0011,20241114,1
C86426AHPNR-0011,20241115,1
C86426AHPNR-0011,20241118,1
C86426AHPNR-0011,20241119,1
C86426AHPNR-0011,20241120,1
C86426AHPNR-0011,20241121,1
C86426AHPNR-0011,20241122,1
C86426AHPNR-0011,20241125,1
C86426AHPNR-0011,20241126,1
C86426AHPNR-0011,20241127,1
C86426AHPNR-0011,20241128,1
C86426AHPNR-0011,20241129,1
C86426AVCNR-0011,20241013,1
C86426AVCNR-0011,20241014,1
C86426AVCNR-0011,20241015,1
C86426AVCNR-0011,20241016,1
C86426AVCNR-0011,20241017,1
C86426AVCNR-0011,20241020,1
C86426AVCNR-0011,20241021,1
C86426AVCNR-0011,20241023,1
C86426AVCNR-0011,20241024,1
C86426AVCNR-0011,20241103,1
C86426AVCNR-0011,20241104,1
C86426AVCNR-0011,20241105,1
C86426AVCNR-0011,20241106,1
C86426AVCNR-0011,20241107,1
C86426AVCNR-0011,20241110,1
C86426AVCNR-0011,20241111,1
C86426AVCNR-0011,20241112,1
C86426AVCNR-0011,20241113,1
C86426AVCNR-0011,20241114,1
C86426AVCNR-0011,20241117,1
C86426AVCNR-0011,20241118,1
C86426AVCNR-0011,20241119,1
C86426AVCNR-0011,20241120,1
C86426AVCNR-0011,20241121,1
C86426AVCNR-0011,20241124,1
C86426AVCNR-0011,20241125,1
C86426AVCNR-0011,20241126,1
C86426AVCNR-0011,20241127,1
C86426AVCNR-0011,20241128,1
C86427AHPHF-0041,20241011,1
C86427AHPHF-0041,20241014,1
C86427AHPHF-0041,20241015,1
C86427AHPHF-0041,20241016,1
C86427AHPHF-0041,20241017,1
C86427AHPHF-0041,20241018,1
C86427AHPHF-0041,20241021,1
C86427AHPHF-0041,20241022,1
C86427AHPHF-0041,20241024,1
C86427AHPHF-0041,20241025,1
C86427AHPHF-0041,20241104,1
C86427AHPHF-0041,20241105,1
C86427AHPHF-0041,20241106,1
C86427AHPHF-0041,20241107,1
C86427AHPHF-0041,20241108,1
C86427AHPHF-0041,20241111,1
C86427AHPHF-0041,20241112,1
C86427AHPHF-0041,20241113,1
C86427AHPHF-0041,20241114,1
C86427AHPHF-0041,20241115,1
C86427AHPHF-0041,20241118,1
C86427AHPHF-0041,20241119,1
C86427AHPHF-0041,20241120,1
C86427AHPHF-0041,20241121,1
C86427AHPHF-0041,20241122,1
C86427AHPHF-0041,20241125,1
C86427AHPHF-0041,20241126,1
C86427AHPHF-0041,20241127,1
C86427AHPHF-0041,20241128,1
C86427AHPHF-0041,20241129,1
C86427AVCHF-0041,20241013,1
C86427AVCHF-0041,20241014,1
C86427AVCHF-0041,20241015,1
C86427AVCHF-0041,20241016,1
C86427AVCHF-0041,20241017,1
C86427AVCHF-0041,20241020,1
C86427AVCHF-0041,20241021,1
C86427AVCHF-0041,20241023,1
C86427AVCHF-0041,20241024,1
C86427AVCHF-0041,20241103,1
C86427AVCHF-0041,20241104,1
C86427AVCHF-0041,20241105,1
C86427AVCHF-0041,20241106,1
C86427AVCHF-0041,20241107,1
C86427AVCHF-0041,20241110,1
C86427AVCHF-0041,20241111,1
C86427AVCHF-0041,20241112,1
C86427AVCHF-0041,20241113,1
C86427AVCHF-0041,20241114,1
C86427AVCHF-0041,20241117,1
C86427AVCHF-0041,20241118,1
C86427AVCHF-0041,20241119,1
C86427AVCHF-0041,20241120,1
C86427AVCHF-0041,20241121,1
C86427AVCHF-0041,20241124,1
C86427AVCHF-0041,20241125,1
C86427AVCHF-0041,20241126,1
C86427AVCHF-0041,20241127,1
C86427AVCHF-0041,20241128,1
C86428AHPHM-0011,20241011,1
C86428AHPHM-0011,20241014,1
C86428AHPHM-0011,20241015,1
C86428AHPHM-0011,20241016,1
C86428AHPHM-0011,20241017,1
C86428AHPHM-0011,20241018,1
C86428AHPHM-0011,20241021,1
C86428AHPHM-0011,20241022,1
C86428AHPHM-0011,20241024,1
C86428AHPHM-0011,20241025,1
C86428AHPHM-0011,20241104,1
C86428AHPHM-0011,20241105,1
C86428AHPHM-0011,20241106,1
C86428AHPHM-0011,20241107,1
C86428AHPHM-0011,20241108,1
C86428AHPHM-0011,20241111,1
C86428AHPHM-0011,20241112,1
C86428AHPHM-0011,20241113,1
C86428AHPHM-0011,20241114,1
C86428AHPHM-0011,20241115,1
C86428AHPHM-0011,20241118,1
C86428AHPHM-0011,20241119,1
C86428AHPHM-0011,20241120,1
C86428AHPHM-0011,20241121,1
C86428AHPHM-0011,20241122,1
C86428AHPHM-0011,20241125,1
C86428AHPHM-0011,20241126,1
C86428AHPHM-0011,20241127,1
C86428AHPHM-0011,20241128,1
C86428AHPHM-0011,20241129,1
C86428AVCHM-0011,20241013,1
C86428AVCHM-0011,20241014,1
C86428AVCHM-0011,20241015,1
C86428AVCHM-0011,20241016,1
C86428AVCHM-0011,20241017,1
C86428AVCHM-0011,20241020,1
C86428AVCHM-0011,20241021,1
C86428AVCHM-0011,20241023,1
C86428AVCHM-0011,20241024,1
C86428AVCHM-0011,20241103,1
C86428AVCHM-0011,20241104,1
C86428AVCHM-0011,20241105,1
C86428AVCHM-0011,20241106,1
C86428AVCHM-0011,20241107,1
C86428AVCHM-0011,20241110,1
C86428AVCHM-0011,20241111,1
C86428AVCHM-0011,20241112,1
C86428AVCHM-0011,20241113,1
C86428AVCHM-0011,20241114,1
C86428AVCHM-0011,20241117,1
C86428AVCHM-0011,20241118,1
C86428AVCHM-0011,20241119,1
C86428AVCHM-0011,20241120,1
C86428AVCHM-0011,20241121,1
C86428AVCHM-0011,20241124,1
C86428AVCHM-0011,20241125,1
C86428AVCHM-0011,20241126,1
C86428AVCHM-0011,20241127,1
C86428AVCHM-0011,20241128,1
C86429AHPHF-0021,20241011,1
C86429AHPHF-0021,20241014,1
C86429AHPHF-0021,20241015,1
C86429AHPHF-0021,20241016,1
C86429AHPHF-0021,20241017,1
C86429AHPHF-0021,20241018,1
C86429AHPHF-0021,20241021,1
C86429AHPHF-0021,20241022,1
C86429AHPHF-0021,20241024,1
C86429AHPHF-0021,20241025,1
C86429AHPHF-0021,20241104,1
C86429AHPHF-0021,20241105,1
C86429AHPHF-0021,20241106,1
C86429AHPHF-0021,20241107,1
C86429AHPHF-0021,20241108,1
C86429AHPHF-0021,20241111,1
C86429AHPHF-0021,20241112,1
C86429AHPHF-0021,20241113,1
C86429AHPHF-0021,20241114,1
C86429AHPHF-0021,20241115,1
C86429AHPHF-0021,20241118,1
C86429AHPHF-0021,20241119,1
C86429AHPHF-0021,20241120,1
C86429AHPHF-0021,20241121,1
C86429AHPHF-0021,20241122,1
C86429AHPHF-0021,20241125,1
C86429AHPHF-0021,20241126,1
C86429AHPHF-0021,20241127,1
C86429AHPHF-0021,20241128,1
C86429AHPHF-0021,20241129,1
C86429AVCHF-0021,20241013,1
C86429AVCHF-0021,20241014,1
C86429AVCHF-0021,20241015,1
C86429AVCHF-0021,20241016,1
C86429AVCHF-0021,20241017,1
C86429AVCHF-0021,20241020,1
C86429AVCHF-0021,20241021,1
C86429AVCHF-0021,20241023,1
C86429AVCHF-0021,20241024,1
C86429AVCHF-0021,20241103,1
C86429AVCHF-0021,20241104,1
C86429AVCHF-0021,20241105,1
C86429AVCHF-0021,20241106,1
C86429AVCHF-0021,20241107,1
C86429AVCHF-0021,20241110,1
C86429AVCHF-0021,20241111,1
C86429AVCHF-0021,20241112,1
C86429AVCHF-0021,20241113,1
C86429AVCHF-0021,20241114,1
C86429AVCHF-0021,20241117,1
C86429AVCHF-0021,20241118,1
C86429AVCHF-0021,20241119,1
C86429AVCHF-0021,20241120,1
C86429AVCHF-0021,20241121,1
C86429AVCHF-0021,20241124,1
C86429AVCHF-0021,20241125,1
C86429AVCHF-0021,20241126,1
C86429AVCHF-0021,20241127,1
C86429AVCHF-0021,20241128,1
C86435AVVWA-0011,20241013,1
C86435AVVWA-0011,20241020,1
C86435AVVWA-0011,20241023,1
C86435AVVWA-0011,20241027,1
